Final Name,Image Name,Image Source,Original Size (KB),Location,Area,ByteSSIM,Final Size (KB),Worst Size (KB),Worst SSIM,Worst Resolution,SSIM,Weighted Sum,Resolution Percentage
reduced_85dbe003dae88d87.jpg!q70.dpg,85dbe003dae88d87.jpg!q70.dpg,https://m.360buyimg.com/babel/s580x360_jfs/t1/8529/22/20744/13947/63b40457F665a1550/85dbe003dae88d87.jpg!q70.dpg,15.0986328125,0.13163972286374134,0.1939871418484522,1.0,3.572265625,15.0986328125,1.0,100,0.9177867774194884,1.1939871418484522,1.0
reduced_28299450d864ec30.jpg!q70.dpg,28299450d864ec30.jpg!q70.dpg,https://m.360buyimg.com/babel/s580x360_jfs/t1/85884/39/30833/43784/63b40451Fe676a087/28299450d864ec30.jpg!q70.dpg,31.09375,0.15419296663660956,0.1939871418484522,1.0,6.0556640625,31.09375,1.0,100,0.9015035530783397,1.1939871418484522,5.0
reduced_afd8b923d78fedf7.jpg!q70.dpg,afd8b923d78fedf7.jpg!q70.dpg,https://m.360buyimg.com/babel/s580x360_jfs/t1/185848/10/28507/20219/63b4045dFdaf55287/afd8b923d78fedf7.jpg!q70.dpg,17.212890625,0.15419296663660956,0.1939871418484522,1.0,4.125,17.212890625,1.0,100,0.9047497898552251,1.1939871418484522,4.0
reduced_d4622671799c75bd.jpg!q70.dpg,d4622671799c75bd.jpg!q70.dpg,https://m.360buyimg.com/babel/s580x740_jfs/t1/42759/37/22689/30450/63b40382F7411d238/d4622671799c75bd.jpg!q70.dpg,31.8798828125,0.15419296663660956,0.3987513471329295,1.0,6.7333984375,31.8798828125,1.0,100,0.9057540194706838,1.3987513471329294,1.0
reduced_47dcbd8c9f404498.jpg!q70.dpg,47dcbd8c9f404498.jpg!q70.dpg,https://m.360buyimg.com/babel/s580x740_jfs/t1/142264/15/32716/14415/63b40389F4a38dbcf/47dcbd8c9f404498.jpg!q70.dpg,22.5390625,0.15419296663660956,0.3987513471329295,1.0,6.580078125,22.5390625,1.0,100,0.9142986083943575,1.3987513471329294,1.0
reduced_cc5ea5b81653b3a5.png,cc5ea5b81653b3a5.png,https://m.360buyimg.com/babel/jfs/t1/160456/7/37206/196421/649c09faFeab01f59/cc5ea5b81653b3a5.png,191.8173828125,1.0,0.9762532981530343,1.0,550.19140625,191.8173828125,1.0,100,1.0,1.9762532981530343,1.0
reduced_a6e1ac2e5c27f160.jpg!q70.dpg,a6e1ac2e5c27f160.jpg!q70.dpg,https://m.360buyimg.com/babel/s710x370_jfs/t1/197659/30/31344/62825/640fd751F694963ed/a6e1ac2e5c27f160.jpg!q70.dpg,47.5986328125,1.0,0.9762532981530343,1.0,16.228515625,47.5986328125,1.0,100,0.9012704816619747,1.9762532981530343,14.0
reduced_cf2727848c86cf45.jpg!q70.dpg,cf2727848c86cf45.jpg!q70.dpg,https://m.360buyimg.com/babel/s1420x740_jfs/t1/194401/20/32669/76553/64142a96F7733e6ad/cf2727848c86cf45.jpg!q70.dpg,79.8369140625,1.0,0.9762532981530343,1.0,20.2841796875,79.8369140625,1.0,100,0.9077741567548218,1.9762532981530343,6.0
reduced_87641bfb5cf707ba.jpg!q70.dpg,87641bfb5cf707ba.jpg!q70.dpg,https://m.360buyimg.com/babel/s1125x600_jfs/t1/156011/19/36990/85599/646c850aF5e22eaa0/87641bfb5cf707ba.jpg!q70.dpg,86.3857421875,1.0,1.0,1.0,29.00390625,86.3857421875,1.0,100,0.9031270722629908,2.0,12.0
reduced_2a3998dcd66d289f.png,2a3998dcd66d289f.png,https://m.360buyimg.com/babel/jfs/t1/90815/23/2739/585943/5dd5ea4aE05928c8b/2a3998dcd66d289f.png,572.2099609375,0.05138221153846154,0.08361514734847077,2.377574370709382,1323.220703125,570.5029296875,1.0,60,1.0,2.4611895180578527,1.0
reduced_f00c2b6ccfd4a17c.png,f00c2b6ccfd4a17c.png,https://m.360buyimg.com/babel/jfs/t1/151963/23/31996/81922/642e7aa0F02fe1494/f00c2b6ccfd4a17c.png,80.001953125,0.13163972286374134,0.1939871418484522,2.6270543615676356,224.046875,78.45703125,1.0,40,1.0,2.8210415034160876,1.0
reduced_cd91ec13cb2b1de0.png,cd91ec13cb2b1de0.png,https://m.360buyimg.com/babel/jfs/t1/97677/31/29676/8119/63b401ceFc3547fc4/cd91ec13cb2b1de0.png,36.5390625,0.2295302013422819,0.19770337061949533,6.724919093851132,126.0517578125,35.935546875,1.0,80,1.0,6.922622464470628,1.0
reduced_f02971fe7708657f.png,f02971fe7708657f.png,https://img10.360buyimg.com/imagetools/jfs/t1/39610/10/21462/25175/63a907d9Eb4694b9a/f02971fe7708657f.png,24.5849609375,0.9047619047619049,0.009290571927607863,9.194690265486724,73.9765625,24.1435546875,1.0,80,1.0,9.203980837414331,1.0
reduced_740fb4daeef82c57.png,740fb4daeef82c57.png,https://m.360buyimg.com/babel/jfs/t1/90039/40/25105/65438/63b414a5Fb09a6926/740fb4daeef82c57.png,63.904296875,0.2235294117647059,0.16054108290906388,13.761589403973508,168.083984375,63.609375,1.0,80,1.0,13.922130486882573,1.0
reduced_5e1ea1f92cc90f68.png,5e1ea1f92cc90f68.png,https://m.360buyimg.com/babel/jfs/t1/201516/17/27623/1758/63a97f60Fba810fbd/5e1ea1f92cc90f68.png,1.716796875,0.4264339152119701,0.004552380244527853,18.80542986425339,1.5009765625,1.5009765625,1.0,0,1.0,18.80998224449792,1.0
reduced_5d0dc855fe43ca85.png,5d0dc855fe43ca85.png,https://m.360buyimg.com/babel/jfs/t1/93200/23/34752/53589/63b4148cF5150739b/5d0dc855fe43ca85.png,52.3330078125,0.2235294117647059,0.16054108290906388,23.480225988700564,215.5712890625,52.16015625,1.0,80,1.0,23.640767071609627,1.0
reduced_73a62b4d8faf9f28.png,73a62b4d8faf9f28.png,https://m.360buyimg.com/babel/jfs/t1/71386/9/23990/1771/63a97f76E6866e7a0/73a62b4d8faf9f28.png,1.7294921875,0.3638297872340426,0.004552380244527853,25.187878787878784,1.568359375,1.568359375,1.0,0,1.0,25.192431168123314,1.0
reduced_0ce5842c29b3c233.png,0ce5842c29b3c233.png,https://m.360buyimg.com/babel/jfs/t1/170360/26/33432/1027/63a97f92Ea57bb36e/0ce5842c29b3c233.png,1.0029296875,0.4264339152119701,0.004552380244527853,39.580952380952375,1.6005859375,0.900390625,1.0,10,1.0,39.5855047611969,1.0
reduced_545433ffb72a255b.png,545433ffb72a255b.png,https://img13.360buyimg.com/imagetools/jfs/t1/11399/29/19442/1311/63aa9f93F3c146bfa/545433ffb72a255b.png,1.2802734375,0.31491712707182323,0.0045152179568174215,54.68421052631578,1.2060546875,1.2060546875,1.0,0,1.0,54.688725744272595,1.0
reduced_be5cee8cf04d7e16.png,be5cee8cf04d7e16.png,https://m.360buyimg.com/babel/jfs/t1/81488/28/23346/102165/63b41485F7ecc4f22/be5cee8cf04d7e16.png,99.7705078125,0.2235294117647059,0.16054108290906388,60.23188405797101,202.85546875,99.703125,1.0,90,1.0,60.39242514088007,1.0
reduced_1bc40bfb4fa91dd2.png,1bc40bfb4fa91dd2.png,https://img11.360buyimg.com/imagetools/jfs/t1/137860/10/33220/973/63aa9fb8Ff0d2242e/1bc40bfb4fa91dd2.png,0.9501953125,0.2973913043478261,0.0045152179568174215,230.88888888888886,1.0380859375,0.9326171875,1.0,10,1.0,230.89340410684568,1.0
reduced_13cc3237d9ce912a.png,13cc3237d9ce912a.png,https://m.360buyimg.com/babel/jfs/t1/163432/26/33326/617/63a97f6bE0d52be6b/13cc3237d9ce912a.png,0.6025390625,0.4264339152119701,0.004552380244527853,296.85714285714283,1.3603515625,0.5888671875,1.0,40,1.0,296.8616952373874,1.0
reduced_f9331d572339c2c9.png,f9331d572339c2c9.png,https://img13.360buyimg.com/imagetools/jfs/t1/135205/12/28597/894/63aa9fb8F0bd85706/f9331d572339c2c9.png,0.873046875,0.31491712707182323,0.0045152179568174215,831.1999999999999,1.0078125,0.8681640625,1.0,10,1.0,831.2045152179568,1.0
reduced_016b6a1fd8197f70.png,016b6a1fd8197f70.png,https://m.360buyimg.com/babel/jfs/t1/49996/26/22663/489/63a97f83E0747e4fa/016b6a1fd8197f70.png,0.4775390625,0.3638297872340426,0.004552380244527853,4156.0,0.8173828125,0.4765625,1.0,20,1.0,4156.004552380245,1.0
reduced_605f4fe1c473192c.webp,605f4fe1c473192c.png,https://m.360buyimg.com/babel/jfs/t1/54690/10/22629/29568/63b41496Fad92ac75/605f4fe1c473192c.png,28.875,0.2235294117647059,0.16054108290906388,5488742.199346601,2.4921875,3.0390625,0.9829104128826889,0,0.9763491905074315,5488742.359887684,1.0
